ADDRESS,INC1,INC2,INC3,INC4,LOC_CODE,CASE_NUMBER,TIME,DATE,DAY_FROM,DATE_FROM,TIME_FROM,DAY_TO,DATE_TO,TIME_TO,LOSS,DAMG,ObjectId
2900 BLOCK NW 12TH ST,27111,0,0,0,86,C3-111708,1519,12/16/2023,SAT,12/16/2023,1505,,,1519,0,0,29419
4600 BLOCK FAULKNER CT,42000,0,0,0,3,C3-111290,850,12/15/2023,THU,12/14/2023,1700,FRI,12/15/2023,850,0,700,29420
INTERNET,29300,0,0,0,69,C3-112141,935,12/18/2023,THU,12/14/2023,1113,THU,12/14/2023,935,0,0,29421
C ST / S 10TH - S 11TH ST,24166,0,0,0,1,C3-110870,1950,12/13/2023,WED,12/13/2023,1840,WED,12/13/2023,1950,0,200,29422
6500 BLOCK O ST,29510,0,0,0,69,C3-111454,1800,12/15/2023,FRI,12/15/2023,1002,FRI,12/15/2023,1800,0,0,29423
3500 BLOCK PORTIA ST,42100,0,0,0,84,C3-111070,1447,12/14/2023,WED,12/13/2023,2000,THU,12/14/2023,1447,0,100,29424
100 BLOCK W BELMONT AVE,12000,0,0,0,96,C3-111710,1527,12/16/2023,SAT,12/16/2023,1510,SAT,12/16/2023,1527,0,0,29425
4400 BLOCK CALVERT ST,23800,42000,0,0,83,C3-111291,856,12/15/2023,THU,12/14/2023,2000,FRI,12/15/2023,856,0,200,29426
1800 BLOCK WHITTIER ST,6000,0,0,0,82,C3-112142,939,12/18/2023,SAT,12/16/2023,730,SAT,12/16/2023,939,0,0,29427
1400 BLOCK N 56TH ST,27222,26111,0,0,13,C3-110872,1954,12/13/2023,WED,12/13/2023,1950,WED,12/13/2023,1954,0,0,29428
5400 BLOCK SUGARBERRY CT,56366,0,0,0,82,C3-111456,1806,12/15/2023,FRI,12/15/2023,1600,FRI,12/15/2023,1806,0,0,29429
4400 BLOCK GERTIE,61000,0,0,0,80,C3-111071,1456,12/14/2023,FRI,12/1/2023,1200,THU,12/14/2023,1456,0,0,29430
S 16TH ST / L ST JS CROSSWALK,4,VANDALISM,LARC-SHOPLIFT,,,1,40,909,12/15/2023,FRI,12/15/2023,850,FRI,12/15/2023,1556 GRELL,0,29431
100 BLOCK CENTENNIAL MALL,27111,26111,0,0,74,C3-112146,1012,12/18/2023,MON,12/18/2023,1000,MON,12/18/2023,1012,0,0,29432
600 BLOCK S 10TH ST,27111,26111,0,0,25,C3-110874,1945,12/13/2023,WED,12/13/2023,1945,WED,12/13/2023,1945,0,0,29433
3500 BLOCK PORTIA ST,5333,0,0,0,80,C3-111458,1811,12/15/2023,FRI,12/15/2023,1600,FRI,12/15/2023,1811,0,0,29434
1000 BLOCK S 70TH ST,12000,0,0,0,90,C3-111072,1501,12/14/2023,WED,12/13/2023,1455,,,1501,0,0,29435
4400 BLOCK O ST,25111,0,0,0,36,C3-111462,1833,12/15/2023,,12/15/2023,1810,,,1833,0,0,29436
3000 BLOCK O ST,61000,0,0,0,80,C3-111716,1602,12/16/2023,SAT,12/16/2023,1500,SAT,12/16/2023,1602,0,0,29437
CYBERSPACE,29510,0,0,0,69,C3-112148,1023,12/18/2023,MON,12/18/2023,400,MON,12/18/2023,1023,0,0,29438
UNKNOWN CITY OF LINCOLN,9522,0,0,0,99,C3-111294,924,12/15/2023,THU,12/14/2023,1600,FRI,12/15/2023,924,0,0,29439
1000 BLOCK C ST,16000,0,0,0,82,C3-110892,2054,12/13/2023,WED,12/13/2023,1830,WED,12/13/2023,2054,0,150000,29440
5100 BLOCK W KENT ST,5222,24244,0,0,80,C3-111074,1359,12/14/2023,THU,12/14/2023,1330,THU,12/14/2023,1359,0,0,29441
6100 BLOCK O ST,5222,0,0,0,7,C3-111470,1859,12/15/2023,FRI,12/15/2023,1855,FRI,12/15/2023,1859,0,0,29442
2900 BLOCK NW 12TH ST,5222,0,0,0,86,C3-111722,1640,12/16/2023,SAT,12/16/2023,1620,SAT,12/16/2023,1640,0,0,29443
800 BLOCK S 27TH ST,29500,0,0,0,24,C3-112149,1027,12/18/2023,SUN,12/17/2023,1630,SUN,12/17/2023,1027,0,0,29444
3200 BLOCK NW 12TH ST,13000,0,0,0,86,C3-111295,931,12/15/2023,FRI,12/15/2023,920,FRI,12/15/2023,931,0,0,29445
5600 BLOCK MORRILL AVE,23900,0,0,0,80,C3-110894,2103,12/13/2023,WED,12/6/2023,1600,SAT,12/9/2023,2103,0,0,29446
2700 BLOCK N 48TH ST,23900,0,0,0,82,C3-111086,1543,12/14/2023,THU,12/14/2023,1409,,,1543,0,0,29447
S 14TH ST / N ST NWC,13000,0,0,0,1,C3-111479,1930,12/15/2023,TUE,12/5/2023,1920,FRI,12/15/2023,1930,0,0,29448
2900 BLOCK PINE LAKE ROAD ST,12000,42000,0,0,24,C3-111730,1732,12/16/2023,FRI,12/15/2023,2000,FRI,12/15/2023,1732,0,500,29449
9100 BLOCK SOUTH 71ST ST,42000,0,0,0,1,C3-112152,1042,12/18/2023,SUN,12/17/2023,1700,SUN,12/17/2023,1042,0,20,29450
3100 BLOCK APPLE ST,42000,0,0,0,1,C3-111299,931,12/15/2023,THU,12/14/2023,1900,FRI,12/15/2023,931,0,100,29451
4000 BLOCK HOLDREGE ST,42000,0,0,0,84,C3-110898,2130,12/13/2023,TUE,12/12/2023,1800,WED,12/13/2023,2130,0,200,29452
S 20TH / STOCKWELL ST,35222,0,0,0,3,C3-111087,1543,12/14/2023,THU,12/14/2023,1520,THU,12/14/2023,1543,0,0,29453
700 BLOCK N 22ND ST,54112,0,0,0,1,C3-111480,1934,12/15/2023,FRI,12/15/2023,1500,FRI,12/15/2023,1934,0,0,29454
3400 BLOCK N 85TH ST,23300,0,0,0,17,C3-111741,1800,12/16/2023,SAT,12/16/2023,1740,SAT,12/16/2023,1800,0,0,29455
5200 BLOCK W CHADDERTON CIR,9000,0,0,0,99,C3-112155,1055,12/18/2023,THU,6/1/2023,800,MON,12/18/2023,1055,0,0,29456
2300 BLOCK Y ST,42000,0,0,0,1,C3-111304,958,12/15/2023,THU,12/14/2023,2230,FRI,12/15/2023,958,0,250,29457
4800 BLOCK N 15TH ST,25211,0,0,0,84,C3-110903,2205,12/13/2023,,12/13/2023,1330,,,2205,0,0,29458
1000 BLOCK S 13TH ST,24166,0,0,0,25,C3-111088,1555,12/14/2023,MON,12/11/2023,1930,MON,12/11/2023,1555,0,200,29459
3500 BLOCK SAINT PAUL AVE,23900,0,0,0,80,C3-111481,1900,12/15/2023,FRI,12/15/2023,1630,,,1900,0,0,29460
7100 BLOCK HOLDREGE ST,5222,9000,0,0,80,C3-111744,1811,12/16/2023,SAT,12/16/2023,1800,SAT,12/16/2023,1811,0,0,29461
4200 BLOCK N ST,41100,0,0,0,80,C3-112157,1006,12/18/2023,THU,12/14/2023,1000,,,1006,0,0,29462
CITY OF LINCOLN,29300,0,0,0,99,C3-111305,1016,12/15/2023,TUE,6/29/2021,,FRI,12/15/2023,1016,0,0,29463
1144  FOREST AVE, NE,31100,0,0,0,,C3-111089,30,1532,12/14/2023,FRI,2/6/2015,1200,WED,,690 HOWARD,29464
6200 BLOCK S 34TH ST,25111,0,0,0,84,C3-111492,2006,12/15/2023,,12/15/2023,2330,,,2006,0,0,29465
INTERNET,61000,0,0,0,69,C3-111751,1837,12/16/2023,MON,5/1/2023,0,SAT,12/16/2023,1837,0,0,29466
800 BLOCK N 27TH ST,23900,0,0,0,18,C3-112158,1016,12/18/2023,THU,12/14/2023,1141,THU,12/14/2023,1016,0,0,29467
8400 BLOCK S 48TH ST,5222,0,0,0,84,C3-111306,1027,12/15/2023,FRI,12/15/2023,900,FRI,12/15/2023,1027,0,0,29468
2100 BLOCK WINTHROP RD,5222,0,0,0,24,C3-110907,2211,12/13/2023,WED,12/13/2023,2123,WED,12/13/2023,2211,0,0,29469
2600 BLOCK W SOUTH ST,6000,0,0,0,84,C3-111095,1558,12/14/2023,WED,11/15/2023,0,THU,12/14/2023,1558,0,0,29470
7200 BLOCK N 70TH ST,23500,0,0,0,9,C3-111495,2040,12/15/2023,FRI,12/15/2023,1000,FRI,12/15/2023,2040,0,0,29471
100 BLOCK S 90TH ST,23500,0,0,0,84,C3-112163,1108,12/18/2023,SUN,12/17/2023,2000,MON,12/18/2023,1108,0,0,29472
MICKAELA LN / CHRISTINA CT IN,27111,26111,0,0,1,C3-111753,1840,12/16/2023,SAT,12/16/2023,1830,,,1840,0,0,29473
4900 BLOCK W HOLDREGE ST,42000,0,0,0,90,C3-111309,1042,12/15/2023,TUE,12/12/2023,1400,,,1042,0,500,29474
4700 BLOCK N 27TH ST,23300,0,0,0,44,C3-110913,2211,12/13/2023,WED,12/13/2023,2200,WED,12/13/2023,2211,0,0,29475
4400 BLOCK F ST,42000,0,0,0,84,C3-111098,1558,12/14/2023,WED,12/13/2023,1700,THU,12/14/2023,1558,0,100,29476
4700 BLOCK N 27TH ST,23300,0,0,0,21,C3-111498,2049,12/15/2023,FRI,12/15/2023,2039,FRI,12/15/2023,2049,0,0,29477
2000 BLOCK G ST,13000,0,0,0,84,C3-112168,1129,12/18/2023,MON,12/18/2023,1115,MON,12/18/2023,1129,0,0,29478
6100 BLOCK N 14TH ST,12000,0,0,0,96,C3-111758,1901,12/16/2023,SAT,12/16/2023,1840,SAT,12/16/2023,1901,0,0,29479
200 BLOCK N 66TH ST,23300,0,0,0,17,C3-111311,1047,12/15/2023,FRI,12/15/2023,1040,FRI,12/15/2023,1047,0,0,29480
200 BLOCK GROVELAND ST,27000,0,0,0,80,C3-110917,2336,12/13/2023,WED,12/13/2023,2100,WED,12/13/2023,2336,0,0,29481
2600 BLOCK S 48TH ST,23300,0,0,0,28,C3-111099,1611,12/14/2023,THU,12/14/2023,1100,THU,12/14/2023,1611,0,0,29482
900 BLOCK STARVIEW LN,5222,0,0,0,80,C3-111499,2045,12/15/2023,FRI,12/15/2023,2040,FRI,12/15/2023,2045,0,0,29483
4800 BLOCK N 15TH ST,61000,0,0,0,84,C3-112173,1146,12/18/2023,SAT,12/16/2023,2327,MON,12/18/2023,1146,0,0,29484
1800 BLOCK KNOX ST,6000,0,0,0,7,C3-111759,1922,12/16/2023,TUE,12/12/2023,1,SAT,12/16/2023,1922,0,0,29485
6500 BLOCK FRANCIS ST,25211,0,0,0,80,C3-111318,1105,12/15/2023,,12/11/2023,1900,,,1105,0,0,29486
5200 BLOCK N 11TH ST,12000,0,0,0,80,C3-110925,430,12/14/2023,SAT,12/9/2023,800,WED,12/13/2023,430,0,0,29487
2200 BLOCK N 63 ST,9522,0,0,0,80,C3-111107,1637,12/14/2023,MON,12/11/2023,800,THU,12/14/2023,1637,0,0,29488
3800 BLOCK APPLE ST,24166,12000,0,0,80,C3-111503,2111,12/15/2023,FRI,12/15/2023,2045,FRI,12/15/2023,2111,0,200,29489
10100 BLOCK BLACK RAPIDS RD,42000,0,0,0,80,C3-112175,1157,12/18/2023,SUN,12/17/2023,2330,SUN,12/17/2023,1157,0,75,29490
2900 BLOCK KATELYN LN,5222,0,0,0,82,C3-111760,1921,12/16/2023,SAT,12/16/2023,1800,SAT,12/16/2023,1921,0,0,29491
400 BLOCK HONOR DR,11200,0,0,0,83,C3-111324,1110,12/15/2023,TUE,12/5/2023,800,FRI,12/15/2023,1110,0,0,29492
3800 BLOCK W O ST,5222,0,0,0,75,C3-110927,35,12/14/2023,WED,12/13/2023,2140,,,35,0,0,29493
2200 BLOCK O ST,23400,0,0,0,28,C3-111109,1634,12/14/2023,THU,12/14/2023,1500,THU,12/14/2023,1634,0,0,29494
900 BLOCK STARVIEW LN,12000,0,0,0,80,C3-111512,2142,12/15/2023,FRI,12/15/2023,2130,FRI,12/15/2023,2142,0,0,29495
4600 BLOCK NW 48TH ST,42000,0,0,0,35,C3-112177,1204,12/18/2023,SUN,12/17/2023,1352,MON,12/18/2023,1204,0,500,29496
6300 BLOCK APPLES WAY,13000,0,0,0,24,C3-111789,2136,12/16/2023,SAT,12/16/2023,2120,SAT,12/16/2023,2136,0,0,29497
6900 BLOCK S 53RD CT,42000,0,0,0,3,C3-111329,1119,12/15/2023,THU,12/14/2023,1700,FRI,12/15/2023,1119,0,800,29498
1600 BLOCK PINE LAKE RD,23300,0,0,0,17,C3-111330,1109,12/15/2023,TUE,12/12/2023,1338,TUE,12/12/2023,1109,0,0,29499
2500 BLOCK N 11TH ST,17400,29500,0,0,24,C3-111333,1145,12/15/2023,FRI,12/15/2023,1100,FRI,12/15/2023,1145,0,0,29500
2600 BLOCK N 63RD ST,24244,0,0,0,90,C3-111335,1154,12/15/2023,FRI,12/15/2023,1130,FRI,12/15/2023,1154,0,0,29501
200 BLOCK N 17TH ST,17400,29500,0,0,36,C3-111339,1215,12/15/2023,FRI,12/15/2023,40,FRI,12/15/2023,1215,0,0,29502
200 BLOCK N 17TH,23300,0,0,0,36,C3-111348,1248,12/15/2023,FRI,12/15/2023,40,FRI,12/15/2023,1248,0,0,29503
1900 BLOCK GARFIELD ST,42000,0,0,0,80,C3-111350,1247,12/15/2023,THU,12/14/2023,1300,THU,12/14/2023,1247,0,200,29504
500 BLOCK W NANCE AVE,35222,0,0,0,81,C3-111360,1301,12/15/2023,FRI,12/1/2023,1530,THU,12/14/2023,1301,0,0,29505
2600 BLOCK N 63RD ST,25211,0,0,0,90,C3-111365,1318,12/15/2023,,12/15/2023,1115,,,1318,0,0,29506
2000 BLOCK YOLANDE AVE,24000,0,0,0,15,C3-111374,1341,12/15/2023,FRI,12/15/2023,1341,,,1341,0,0,29507
4600 BLOCK BRIARPARK DR,12000,0,0,0,84,C3-111375,1352,12/15/2023,FRI,12/15/2023,1345,FRI,12/15/2023,1352,0,0,29508
UNKNOWN,9600,0,0,0,99,C3-111376,1347,12/15/2023,WED,11/1/2023,,THU,12/14/2023,1347,0,0,29509
4600 BLOCK LEWIS AVE,12000,0,0,0,89,C3-111380,1426,12/15/2023,FRI,12/1/2023,800,FRI,12/15/2023,1426,0,0,29510
7000 BLOCK S 14TH ST,27111,26111,0,0,90,C3-111382,1342,12/15/2023,FRI,12/15/2023,1330,FRI,12/15/2023,1342,0,0,29511
5900 BLOCK O ST,25211,0,0,0,35,C3-111383,1353,12/15/2023,,12/15/2023,1348,,,1353,0,0,29512
4800 BLOCK N 15TH ST,9000,0,0,0,80,C3-111387,1511,12/15/2023,FRI,12/15/2023,745,FRI,12/15/2023,1511,0,0,29513
N 31ST ST / VINE ST,5222,0,0,0,1,C3-111392,1459,12/15/2023,FRI,12/15/2023,1400,,,1459,0,0,29514
4200 BLOCK STARR ST,5222,0,0,0,80,C3-110928,49,12/14/2023,WED,12/13/2023,1300,,,49,0,0,29515
1500 BLOCK S 18TH ST,5222,9000,0,0,84,C3-111114,1654,12/14/2023,THU,12/14/2023,1630,THU,12/14/2023,1654,0,0,29516
4400 BLOCK SOUTHWOOD DR,27111,26111,0,0,10,C3-111517,2205,12/15/2023,FRI,12/15/2023,2205,,,2205,0,0,29517
2400 BLOCK P ST,29600,0,0,0,15,C3-112182,1211,12/18/2023,MON,12/18/2023,1211,,,1211,0,0,29518
1900 BLOCK KNOX ST,29410,0,0,0,99,C3-111792,2143,12/16/2023,THU,12/7/2023,0,SAT,12/16/2023,2143,0,0,29519
500 BLOCK N 25TH ST,5222,0,0,0,84,C3-110937,211,12/14/2023,THU,12/14/2023,145,THU,12/14/2023,211,0,0,29520
3400 BLOCK N 85TH ST,23300,0,0,0,28,C3-111118,1717,12/14/2023,THU,12/14/2023,1700,THU,12/14/2023,1717,0,0,29521
300 BLOCK W O ST,23300,0,0,0,25,C3-111518,2215,12/15/2023,FRI,12/15/2023,2200,FRI,12/15/2023,2215,0,0,29522
3400 BLOCK N 85TH ST,23300,0,0,0,17,C3-112186,1225,12/18/2023,MON,12/18/2023,1215,MON,12/18/2023,1225,0,0,29523
5200 BLOCK LOCUST ST,23900,0,0,0,82,C3-111797,2219,12/16/2023,SAT,12/16/2023,1200,SAT,12/16/2023,2219,0,0,29524
300 BLOCK GROVELAND ST,26111,27111,0,0,1,C3-110939,146,12/14/2023,THU,12/14/2023,146,,,146,0,0,29525
1300 BLOCK F ST,13000,0,0,0,84,C3-111122,1727,12/14/2023,THU,12/14/2023,1720,,,1727,0,0,29526
1200 BLOCK PEACH ST,23500,0,0,0,1,C3-111537,2227,12/15/2023,FRI,12/15/2023,100,FRI,12/15/2023,2227,0,0,29527
700 BLOCK R ST,23400,0,0,0,74,C3-112196,1300,12/18/2023,MON,12/18/2023,1215,MON,12/18/2023,1300,0,0,29528
2100 BLOCK NEBRASKA PKWY,12000,0,0,0,12,C3-111799,2155,12/16/2023,SAT,12/16/2023,2140,SAT,12/16/2023,2155,0,0,29529
200 BLOCK W O ST,5222,0,0,0,9,C3-110940,225,12/14/2023,WED,12/13/2023,1700,WED,12/13/2023,225,0,0,29530
500 BLOCK GASLIGHT LN,42000,0,0,0,81,C3-111123,1747,12/14/2023,MON,12/11/2023,1,MON,12/11/2023,1747,0,150,29531
N ANTELOPE VALLEY PKWY / MIL,27111,0,0,0,1,C3-111549,2336,12/15/2023,FRI,12/15/2023,2335,,,2336,0,0,29532
1400 BLOCK HARTLEY ST,12000,0,0,0,80,C3-111555,530,12/16/2023,SAT,12/16/2023,15,SAT,12/16/2023,530,0,0,29533
1400 BLOCK N 60TH ST,25211,0,0,0,80,C3-111557,25,12/16/2023,,12/15/2023,1930,,,25,0,0,29534
300 BLOCK N 36TH ST,12401,0,0,0,84,C3-111559,28,12/16/2023,SAT,12/16/2023,0,SAT,12/16/2023,28,0,0,29535
INTERNET,61000,0,0,0,69,C3-111563,53,12/16/2023,SAT,12/16/2023,0,SAT,12/16/2023,53,0,0,29536
3700 BLOCK SPRUCE ST,25211,0,0,0,80,C3-111564,58,12/16/2023,,12/16/2023,0,,,58,0,0,29537
500 BLOCK W FAIRFIELD ST,5222,9300,0,0,81,C3-111568,118,12/16/2023,SAT,12/16/2023,118,SAT,12/16/2023,118,0,0,29538
5000 BLOCK W HUGHES ST,56300,0,0,0,80,C3-111572,151,12/16/2023,SAT,12/16/2023,100,SAT,12/16/2023,151,0,0,29539
S 20TH ST / A ST,27111,0,0,0,1,C3-111579,202,12/16/2023,SAT,12/16/2023,202,,,202,0,0,29540
300 BLOCK S 11TH ST,23400,0,0,0,12,C3-111580,206,12/16/2023,SAT,12/16/2023,154,,,206,0,0,29541
300 BLOCK S 11TH ST,29300,0,0,0,12,C3-111591,340,12/16/2023,SAT,12/16/2023,154,,12/16/2023,340,0,0,29542
2900 BLOCK S 59TH ST,27444,0,0,0,82,C3-111595,352,12/16/2023,SAT,12/16/2023,300,SAT,12/16/2023,352,0,0,29543
2000 BLOCK S 28TH ST,11200,0,0,0,80,C3-111613,709,12/16/2023,FRI,12/15/2023,1600,SAT,12/16/2023,709,0,0,29544
300 BLOCK S 26TH ST,5222,42000,0,0,80,C3-111614,640,12/16/2023,SAT,12/16/2023,500,SAT,12/16/2023,640,0,200,29545
S 27TH ST / RANDOLPH,27111,26111,0,0,1,C3-111802,2227,12/16/2023,SAT,12/16/2023,2227,,,2227,0,0,29546
5000 BLOCK N 32ND ST,56000,0,0,0,84,C3-110942,211,12/14/2023,THU,12/14/2023,200,THU,12/14/2023,211,0,0,29547
5200 BLOCK S 16,31222,0,0,0,35,C3-111126,1741,12/14/2023,THU,12/14/2023,800,THU,12/14/2023,1741,0,0,29548
700 BLOCK O ST,94888,0,0,0,1,C3-111811,2335,12/16/2023,SAT,12/16/2023,2335,,,2335,0,0,29549
S 20TH ST / SUMNER ST,27111,0,0,0,1,C3-110944,252,12/14/2023,THU,12/14/2023,252,,,252,0,0,29550
500 BLOCK GARBER AVE,42000,24144,0,0,81,C3-111127,1756,12/14/2023,MON,12/11/2023,1,MON,12/11/2023,1756,0,250,29551
800 BLOCK W DESERT VISTA DR,5222,0,0,0,80,C3-111830,114,12/17/2023,SUN,12/17/2023,100,SUN,12/17/2023,114,0,0,29552
2500 BLOCK FAIRFIELD ST,35222,0,0,0,86,C3-110950,600,12/14/2023,THU,12/14/2023,335,THU,12/14/2023,600,0,0,29553
5100 BLOCK W METZGER ST,23400,0,0,0,82,C3-111128,1800,12/14/2023,THU,12/14/2023,1300,THU,12/14/2023,1800,0,0,29554
2800 BLOCK Q ST,25111,0,0,0,83,C3-111836,150,12/17/2023,,12/17/2023,50,,,150,0,0,29555
2300 BLOCK E ST,41000,0,0,0,1,C3-110959,536,12/14/2023,WED,12/13/2023,2100,THU,12/14/2023,536,0,0,29556
3700 BLOCK HOHENSEE DR,25111,0,0,0,84,C3-111130,1722,12/14/2023,,12/14/2023,1000,,,1722,0,0,29557
N 24TH ST / O ST SB,8000,0,0,0,3,C3-111843,224,12/17/2023,SUN,12/17/2023,224,,,224,0,0,29558
4100 BLOCK NW 49TH ST,5222,42000,24244,0,82,C3-110960,626,12/14/2023,THU,12/14/2023,530,THU,12/14/2023,626,0,200,29559
100 BLOCK N 66TH ST,23500,0,0,0,17,C3-111134,1815,12/14/2023,THU,12/14/2023,1700,THU,12/14/2023,1815,0,0,29560
800 BLOCK ELMWOOD AVE,5222,5333,0,0,80,C3-111853,326,12/17/2023,SUN,12/17/2023,315,SUN,12/17/2023,326,0,0,29561
1000 BLOCK S 13TH ST,23300,0,0,0,36,C3-110971,736,12/14/2023,THU,12/14/2023,735,,,736,0,0,29562
1800 BLOCK S 40TH ST,25211,0,0,0,89,C3-111136,1826,12/14/2023,,12/14/2023,1330,,,1826,0,0,29563
4600 BLOCK TIPPERARY TRL,41100,0,0,0,82,C3-111866,441,12/17/2023,SAT,12/16/2023,2200,SUN,12/17/2023,441,0,0,29564
N 33RD/GRIFFITH - BALDWIN,23500,42000,0,0,1,C3-110976,809,12/14/2023,WED,12/13/2023,1730,THU,12/14/2023,809,0,1,29565
6000 BLOCK DOGWOOD DR,42000,0,0,0,80,C3-111872,534,12/17/2023,SUN,12/17/2023,500,SUN,12/17/2023,534,0,650,29566
500 BLOCK VILLAGE AVE,41000,0,0,0,80,C3-110982,849,12/14/2023,MON,12/11/2023,2200,THU,12/14/2023,849,0,0,29567
100 BLOCK W HARVEST DR,24244,12000,0,0,35,C3-111137,1842,12/14/2023,THU,12/14/2023,1815,THU,12/14/2023,1842,0,0,29568
3700 BLOCK N 44TH ST,29600,0,0,0,84,C3-111877,737,12/17/2023,SAT,12/16/2023,2120,,,737,0,0,29569
500 BLOCK S 25TH ST,42000,0,0,0,84,C3-110987,916,12/14/2023,WED,12/13/2023,1800,THU,12/14/2023,916,0,606,29570
3709 S 46TH ST,12000,0,0,0,88,C3-111143,1846,12/14/2023,FRI,9/1/2023,0,THU,12/14/2023,1846,0,0,29571
5100 BLOCK PIONEERS BLVD,6000,0,0,0,80,C3-111880,753,12/17/2023,SUN,12/17/2023,30,SUN,12/17/2023,753,0,0,29572
1200 BLOCK N 10TH ST,23300,0,0,0,36,C3-110992,934,12/14/2023,WED,12/13/2023,1750,,,934,0,0,29573
UNKNOWN,54111,0,0,0,84,C3-111146,1903,12/14/2023,SAT,12/9/2023,1,SUN,12/10/2023,1903,0,0,29574
2000 BLOCK VAVRINA LN,25211,0,0,0,80,C3-111881,805,12/17/2023,,12/17/2023,800,,,805,0,0,29575
S 45TH AND LASALLE,12000,0,0,0,3,C3-110993,941,12/14/2023,WED,12/13/2023,1515,,,941,0,0,29576
CITY OF LINCOLN,27000,0,0,0,99,C3-111151,1818,12/14/2023,THU,12/14/2023,1818,THU,12/14/2023,1818,0,0,29577
6200 BLOCK S 28TH ST,29510,0,0,0,80,C3-110995,948,12/14/2023,THU,12/7/2023,1200,MON,12/11/2023,948,0,0,29578
2900 BLOCK HOLDREGE ST,25111,0,0,0,80,C3-111155,1922,12/14/2023,,12/14/2023,1400,,,1922,0,0,29579
1800 BLOCK S 11TH ST,23900,0,0,0,82,C3-110996,951,12/14/2023,THU,12/14/2023,851,THU,12/14/2023,951,0,0,29580
3900 BLOCK WASHINGTON ST,27111,0,0,0,80,C3-111159,1931,12/14/2023,THU,12/14/2023,1900,THU,12/14/2023,1931,0,0,29581
7300 BLOCK Q ST.,24166,0,0,0,63,C3-110997,923,12/14/2023,SUN,12/10/2023,1100,SUN,12/10/2023,923,0,3300,29582
1800 BLOCK J ST,5222,9000,0,0,84,C3-111163,1952,12/14/2023,THU,12/14/2023,1940,THU,12/14/2023,1952,0,0,29583
1000 BLOCK N 8TH ST,9300,0,0,0,80,C3-110998,910,12/14/2023,WED,12/13/2023,1600,WED,12/13/2023,910,0,0,29584
2600 BLOCK S 70TH ST,56366,0,0,0,84,C3-111171,2014,12/14/2023,THU,12/14/2023,1600,THU,12/14/2023,2014,0,0,29585
1400 BLOCK N 22ND ST,25211,0,0,0,80,C3-111002,950,12/14/2023,,12/5/2023,1600,,,950,0,0,29586
1700 BLOCK N 27TH ST,23900,0,0,0,82,C3-111003,1027,12/14/2023,THU,12/14/2023,1020,,,1027,0,0,29587
700 BLOCK N 27TH ST,23300,0,0,0,26,C3-112205,1346,12/18/2023,MON,12/18/2023,1250,MON,12/18/2023,1346,0,0,29588
3542 FORT DODGE PARK ROAD DETR,31100,0,0,0,84,C3-112211,1414,12/18/2023,SUN,12/17/2023,930,SUN,12/17/2023,1414,0,0,29589
1100 BLOCK G ST,54111,0,0,0,84,C3-112213,1415,12/18/2023,SAT,12/16/2023,0,MON,12/18/2023,1415,0,0,29590
4400 BLOCK MADISON AVE,5222,0,0,0,80,C3-112220,1440,12/18/2023,SUN,12/17/2023,2200,MON,12/18/2023,1440,0,0,29591
2200 BLOCK DUDLEY ST,27111,0,0,0,3,C3-112227,1456,12/18/2023,MON,12/18/2023,1400,MON,12/18/2023,1456,0,0,29592
2800 BLOCK PRAIRIE RD,5222,0,0,0,80,C3-112228,1446,12/18/2023,MON,12/18/2023,1430,MON,12/18/2023,1446,0,0,29593
800 BLOCK W BURNHAM ST,12600,0,0,0,89,C3-112230,1445,12/18/2023,MON,12/18/2023,830,,,1445,0,0,29594
2600 BLOCK S 11TH ST,23900,0,0,0,83,C3-112231,1502,12/18/2023,WED,12/13/2023,1325,MON,12/18/2023,1502,0,0,29595
1600 BLOCK N 32ND ST,12000,0,0,0,80,C3-112232,1505,12/18/2023,MON,12/18/2023,1115,,,1505,0,0,29596
3100 BLOCK NW 7TH ST,29510,0,0,0,82,C3-112233,1545,12/18/2023,SAT,12/16/2023,800,MON,12/18/2023,1545,0,0,29597
INTERNET,29510,0,0,0,69,C3-112237,1342,12/18/2023,WED,3/1/2023,1200,THU,8/31/2023,1342,0,0,29598
2800 BLOCK N 2ND ST,42000,0,0,0,1,C3-112238,1511,12/18/2023,FRI,12/15/2023,2200,SUN,12/17/2023,1511,0,500,29599
3900 BLOCK RANDOLPH ST,42000,0,0,0,80,C3-112241,1526,12/18/2023,MON,12/18/2023,730,MON,12/18/2023,1526,0,150,29600
100 BLOCK Q ST,25211,0,0,0,76,C3-113151,1923,12/21/2023,,12/21/2023,1700,,,1923,0,0,29601
3200 BLOCK S 10TH ST,23300,0,0,0,25,C3-113152,1933,12/21/2023,THU,12/21/2023,1920,THU,12/21/2023,1933,0,0,29602
CITY OF LINCOLN,24255,0,0,0,1,C3-113159,1953,12/21/2023,THU,12/21/2023,1848,,,1953,0,0,29603
3200 BLOCK HOLDREGE ST,27111,0,0,0,2,C3-113160,1930,12/21/2023,THU,12/21/2023,1900,THU,12/21/2023,1930,0,0,29604
900 BLOCK PEACH ST,23600,0,0,0,99,C3-113162,1935,12/21/2023,TUE,12/5/2023,0,THU,12/21/2023,1935,0,0,29605
800 BLOCK N 48TH ST,61000,0,0,0,24,C3-113163,2008,12/21/2023,THU,12/21/2023,1900,THU,12/21/2023,2008,0,0,29606
