AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
47,U,M,2022/08/22 00:00:00+00,1409,LP8400036,1,C2-074444,9TH/O,,,1712,BICYCLE YIELD RIGHT OF WAY,C,21866
38,B,F,2022/08/22 00:00:00+00,2208,LP4100188,4,C2-074605,N 22ND ST / VINE,ST,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,21867
64,W,M,2022/08/22 00:00:00+00,1752,LN1800296,1,C2-074502,S 56TH AND O ST,,,1333,FAIL TO YIELD TO VEHICLE,C,21868
47,B,M,2022/08/22 00:00:00+00,1604,LQ4700457,1,,20/K,,,2167,IMPROPER REGISTRATION,C,21869
61,B,M,2022/08/22 00:00:00+00,2246,LP8300230,1,C2-074620,CAPITAL PKWY/27T,H ST-E ST,,2167,IMPROPER REGISTRATION,C,21870
23,H,M,2022/08/21 00:00:00+00,1304,LO4000137,1,C2-074074,CITY OF LINCOLN,,,1303,DISTURBING THE PEACE,C,21871
42,U,F,2022/08/22 00:00:00+00,1629,LQ4700458,1,,9/O,,,2167,IMPROPER REGISTRATION,C,21872
61,B,M,2022/08/22 00:00:00+00,2246,LP8300230,2,C2-074620,CAPITAL PKWY/27T,H ST-E ST,,2173,NO PROOF OF OWNERSHIP,C,21873
17,W,F,2022/08/22 00:00:00+00,1759,LO8500036,1,C2-074518,27 MANSE TO SHER,IDAN BLVD.,,2112,NEGLIGENT DRIVING,C,21874
21,W,M,2022/08/22 00:00:00+00,1458,LQ7400093,1,C2-074443,SUPERIOR STREET,,,2112,NEGLIGENT DRIVING,C,21875
61,B,M,2022/08/22 00:00:00+00,2246,LP8300230,3,C2-074620,CAPITAL PKWY/27T,H ST-E ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21876
42,H,M,2022/08/22 00:00:00+00,1759,LO8500037,1,C2-074518,27TH MANSE TO SH,ERIDAN,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21877
29,B,M,2022/08/22 00:00:00+00,1629,LN6700174,1,,Y / 22-17,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,21878
18,B,M,2022/08/22 00:00:00+00,1008,LP8800295,1,C2-074368,5801 N. 33RD - N,ORTH STAR HIGH S,CHOOL,11088,POSS CONTROLLED SUBSTANCE,C,21879
48,W,M,2022/08/22 00:00:00+00,1820,LP7900227,1,C2-074519,NORMAL/SOUTH,,,2112,NEGLIGENT DRIVING,C,21880
29,B,M,2022/08/22 00:00:00+00,1629,LN6700174,2,,Y / 22-17,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21881
61,W,M,2022/08/22 00:00:00+00,2000,LQ3400550,1,C2-074562,5560 S 48TH ST,,,12042,DUI-.15+ (2 PRIOR CONV),B,21882
43,W,F,2022/08/22 00:00:00+00,1815,LQ3502818,1,C2-074537,W CORNHUSKER HWY,/ W DAWES A,,11088,POSS CONTROLLED SUBSTANCE,C,21883
29,B,M,2022/08/22 00:00:00+00,1629,LN6700174,3,,Y / 22-17,,,1556,OCCUPANT PROTECTION SYSTEM,C,21884
61,W,M,2022/08/22 00:00:00+00,2000,LQ3400550,2,C2-074562,5560 S 48TH ST,,,11553,REFUSE PRELIM TEST,B,21885
36,W,M,2022/08/22 00:00:00+00,1918,LQ4700460,1,,10/PEACH,,,2167,IMPROPER REGISTRATION,C,21886
25,H,M,2022/08/22 00:00:00+00,1646,LN6700175,1,,STATE FAIR PARK,/ CORNHUSKER-KIM,COE,2167,IMPROPER REGISTRATION,C,21887
37,I,M,2022/08/22 00:00:00+00,2256,LQ3400551,1,C2-074625,17TH / J - H ST,,,1875,"DRIVING UNDER INFLUENCE/.08, SECOND OFFENSE",C,21888
48,W,M,2022/08/22 00:00:00+00,1933,LO5500155,1,C2-074548,STATE FAIR- THER,ESA TO CORNHUSKE,R,2112,NEGLIGENT DRIVING,C,21889
37,I,M,2022/08/22 00:00:00+00,2256,LQ3400551,2,C2-074625,17TH / J - H ST,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21890
23,W,M,2022/08/22 00:00:00+00,1852,LP1000091,1,C2-074547,100 BLOCK OF S 1,1TH ST,,2225,DISTURBING PEACE BY FIGHTING,C,21891
27,W,M,2022/08/22 00:00:00+00,1852,LP1000092,1,C2-074547,100 BLOCK OF S 1,1TH ST,,2225,DISTURBING PEACE BY FIGHTING,C,21892
53,W,F,2022/08/22 00:00:00+00,1952,LP7900228,1,C2-074552,8700 ANDERMATT D,R,,2228,STEAL GOODS OR MONEY < $500,C,21893
22,H,F,2022/08/22 00:00:00+00,900,LB683033,1,C2-074435,8333 SUNDRIDGE,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,21894
22,H,F,2022/08/22 00:00:00+00,900,LB683033,2,C2-074435,8333 SUNDRIDGE,-,-,9462,CHILD ABUSE (M),B,21895
23,U,M,2022/08/22 00:00:00+00,1931,LN1300179,1,C2-074540,12TH ST / P ST,,,1333,FAIL TO YIELD TO VEHICLE,C,21896
44,W,F,2022/08/23 00:00:00+00,218,LN1300180,1,,S 17TH ST / M ST,,,2167,IMPROPER REGISTRATION,C,21897
18,W,M,2022/08/13 00:00:00+00,2132,LN7600088,1,,O ST/27TH - 30TH,,,1367,CAUSE UNNECESSARY NOISE WITH MOTOR VEHICLE,C,21898
19,W,F,2022/08/22 00:00:00+00,2039,LN7600089,1,C2-074574,S 17TH/K ST,,,2112,NEGLIGENT DRIVING,C,21899
26,W,F,2022/08/22 00:00:00+00,2109,LN7700067,1,C2-074573,,,,9462,CHILD ABUSE (M),C,21900
34,W,M,2022/08/22 00:00:00+00,2117,LN7700068,1,C2-074573,6200 NW 6TH ST,,,9462,CHILD ABUSE (M),C,21901
19,W,F,2022/08/21 00:00:00+00,1656,LO5500156,1,C2-074137,1741 N 63RD ST,,,10822,RECKLESS DRIVING,C,21902
19,W,F,2022/08/21 00:00:00+00,1656,LO5500156,2,C2-074137,1741 N 63RD ST,,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,21903
22,U,M,2022/08/21 00:00:00+00,203,LO8500035,1,,27TH / CAPITAL P,ARKWAY,,2167,IMPROPER REGISTRATION,C,21904
22,U,M,2022/08/21 00:00:00+00,203,LO8500035,2,,27TH / CAPITAL P,ARKWAY,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21905
27,B,M,2022/08/22 00:00:00+00,2046,LO8500038,1,C2-074582,48 HWY 2,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21906
27,B,M,2022/08/22 00:00:00+00,2046,LO8500038,2,C2-074582,48 HWY 2,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21907
40,W,F,2022/08/22 00:00:00+00,1650,LO9500149,1,,S 27TH / N ST,,,2167,IMPROPER REGISTRATION,C,21908
40,W,F,2022/08/22 00:00:00+00,1650,LO9500149,2,,S 27TH / N ST,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21909
37,I,M,2022/08/22 00:00:00+00,2256,LP1000093,1,C2-074625,17TH / J - H ST,,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,21910
21,W,F,2022/08/21 00:00:00+00,1650,LP1700086,1,C2-074116,"30TH &AMP; VINE",ST,,2112,NEGLIGENT DRIVING,C,21911
20,H,M,2022/08/22 00:00:00+00,2135,LP3200361,1,,48/O,,,1545,DEFECTIVE MUFFLER,C,21912
20,H,M,2022/08/22 00:00:00+00,2135,LP3200361,2,,48/O,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21913
36,W,M,2022/08/23 00:00:00+00,253,LP3700210,1,,27TH/ THERESA ST,,,2167,IMPROPER REGISTRATION,C,21914
19,B,F,2022/08/23 00:00:00+00,508,LP3700211,1,C2-074660,HWY 34/ FLETCHER,ST,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21915
37,I,M,2022/08/22 00:00:00+00,2256,LQ3400551,3,C2-074625,17TH / J - H ST,,,1373,REFUSE PRELIMINARY BREATH TEST,C,21916
37,I,M,2022/08/22 00:00:00+00,2256,LQ3400551,4,C2-074625,17TH / J - H ST,,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,21917
20,W,M,2022/08/19 00:00:00+00,2204,LQ3502819,1,C2-073554,"3801 W O ST; LAN",CASTER COUNTY JA,IL,11222,ASSAULT BY CONFINED PERSON,C,21918
25,B,M,2022/08/23 00:00:00+00,2,LQ3502821,1,C2-074624,1411 SUPERIOR,,,12309,THEFT BY SHOPLIFTING $0-$500,B,21919
27,W,M,2022/08/22 00:00:00+00,2246,LQ3502822,1,C2-074620,CAPITOL PKWY/E S,T,,11088,POSS CONTROLLED SUBSTANCE,B,21920
42,W,M,2022/08/23 00:00:00+00,240,LQ3502823,1,C2-074650,1120 N ST,,,2037,LOITER AND TRESPASS,B,21921
42,W,M,2022/08/23 00:00:00+00,240,LQ3502823,2,C2-074650,1120 N ST,,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,21922
30,W,M,2016/02/08 00:00:00+00,0,LB654672,1,C2-041998,CITY OF LINCOLN,-,-,11666,SEXUAL ASSAULT OF CHILD - 1ST DEG,B,21923
30,W,M,2016/02/08 00:00:00+00,0,LB654672,2,C2-041998,CITY OF LINCOLN,-,-,11228,CHILD ABUSE,B,21924
31,B,M,2022/08/19 00:00:00+00,2204,LQ3502820,1,C2-073554,"3801 W O ST; LAN",CASTER COUNTY JA,IL,11222,ASSAULT BY CONFINED PERSON,C,21925
25,W,M,2022/08/22 00:00:00+00,1836,2022005317,1,,6100 O,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,21926
27,W,M,2022/08/23 00:00:00+00,26,2022005324,1,,CAPITAL PKWY,E,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21927
31,W,M,2022/08/23 00:00:00+00,529,2022005328,1,,6500 VINE,-,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,21928
18,B,M,2022/08/22 00:00:00+00,1448,2022005312,1,,N 49,FRANCIS,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,21929
25,B,M,2022/08/22 00:00:00+00,2356,2022005322,1,,1500 BLK SUPERI,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,21930
25,B,M,2022/08/23 00:00:00+00,8,2022005323,1,,1500 BLK SUPERI,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21931
19,B,F,2022/08/23 00:00:00+00,232,2022005326,1,,OAK LAKE,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21932
40,W,F,2022/08/23 00:00:00+00,803,LO7700106,1,C2-074676,S 48TH ST/ LOWEL,L - PRESCOTT,,2112,NEGLIGENT DRIVING,C,21933
30,B,M,2022/08/23 00:00:00+00,737,LP6901141,1,,L ST / S. 14 - S,. 12,,2167,IMPROPER REGISTRATION,C,21934
30,B,M,2022/08/23 00:00:00+00,737,LP6901141,2,,L ST / S. 14 - S,. 12,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21935
43,W,M,2022/08/23 00:00:00+00,738,LQ4800341,1,,LEIGHTON / 48TH,- 44TH,,2167,IMPROPER REGISTRATION,C,21936
28,B,M,2022/08/23 00:00:00+00,148,LB686512,1,C2-074649,OAK LAKE PARK,-,-,1874,"DRIVING UNDER INFLUENCE/.08, FIRST OFFENSE",C,21937
26,W,F,2022/08/23 00:00:00+00,732,LN1202695,1,C2-074682,"SOUTH ST &AMP; N",ORMAL BLVD,,1333,FAIL TO YIELD TO VEHICLE,C,21938
23,W,F,2022/08/23 00:00:00+00,757,LQ4800342,1,,48TH / ADAMS - K,NOX,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,21939
23,W,F,2022/08/23 00:00:00+00,757,LQ4800342,2,,48TH / ADAMS - K,NOX,,1556,OCCUPANT PROTECTION SYSTEM,C,21940
21,H,M,2022/08/23 00:00:00+00,809,LQ4800343,1,,48TH / ADAMS - K,NOX,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,21941
22,W,M,2022/08/23 00:00:00+00,833,LQ4800344,1,,48TH / Y ST - DU,DLEY,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,21942
19,W,F,2022/08/23 00:00:00+00,847,LQ4800345,1,,48TH / Y ST - DU,DLEY,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,21943
29,B,F,2022/08/23 00:00:00+00,955,LP3300204,1,,66-O,,,2167,IMPROPER REGISTRATION,C,21944
28,H,M,2022/08/19 00:00:00+00,0,LB686803,1,C2-073577,N 11,SAUNDERS,-,12041,DUI-.15+ (1 PRIOR CONV),C,21945
28,H,M,2022/08/19 00:00:00+00,0,LB686803,2,C2-073577,N 11,SAUNDERS,-,11377,DRIVE DURING REVOC/IMPOUND-1ST,C,21946
28,H,M,2022/08/19 00:00:00+00,0,LB686803,3,C2-073577,N 11,SAUNDERS,-,11289,POSS/CONSUME OPEN ALCOHOL CONTAINER IN VEH,C,21947
28,H,M,2022/08/19 00:00:00+00,0,LB686803,4,C2-073577,N 11,SAUNDERS,-,11586,NO VALID REGISTRATION,C,21948
44,A,M,2022/08/06 00:00:00+00,1205,LP4300253,1,C2-069035,CARLOS DR/VINE S,T- E AVON LN,,1361,BACKING MOTOR VEHICLE WITHOUT SAFETY,C,21949
42,W,M,2022/08/23 00:00:00+00,1056,LQ4700461,1,,17/HARWOOD,,,2167,IMPROPER REGISTRATION,C,21950
21,W,M,2022/08/19 00:00:00+00,2320,LP3200355,4,,O/62-LYNCREST,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21951
28,W,M,2022/08/19 00:00:00+00,2353,LP3200356,1,,RUSSWOOD PKY/O S,TREET,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,21952
28,W,M,2022/08/19 00:00:00+00,2353,LP3200356,2,,RUSSWOOD PKY/O S,TREET,,2167,IMPROPER REGISTRATION,C,21953
17,W,F,2022/08/20 00:00:00+00,7,LP3200357,1,,70/TETON-L,,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21954
30,W,F,2022/08/20 00:00:00+00,10,LP4700144,1,C2-073591,11/Q,,,1874,"DRIVING UNDER INFLUENCE/.08, FIRST OFFENSE",C,21955
30,W,F,2022/08/20 00:00:00+00,10,LP4700144,2,C2-073591,11/Q,,,2167,IMPROPER REGISTRATION,C,21956
19,W,M,2022/08/20 00:00:00+00,201,LP5000147,1,,22ND/VINE,,,2167,IMPROPER REGISTRATION,C,21957
35,W,M,2022/08/19 00:00:00+00,2043,LP5100274,1,C2-073524,14TH ST. AND K S,T.,,2112,NEGLIGENT DRIVING,C,21958
16,W,M,2022/08/19 00:00:00+00,2252,LP7900223,1,,S 84TH STREET /,AUGUSTA DRIVE,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21959
20,W,M,2022/08/20 00:00:00+00,240,LQ3400547,1,C2-073642,14TH AND SUPERIO,R STREET,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,21960
20,W,M,2022/08/20 00:00:00+00,240,LQ3400547,2,C2-073642,14TH AND SUPERIO,R STREET,,2167,IMPROPER REGISTRATION,C,21961
24,H,M,2022/08/18 00:00:00+00,1618,LQ3502800,1,C2-073030,3831 S 46TH ST #,10,,2037,LOITER AND TRESPASS,C,21962
60,B,M,2022/08/19 00:00:00+00,2208,LQ3502801,1,C2-073555,4820 SHERMAN ST,,,11910,"DOMESTIC ASSAULT, 2ND DEG",C,21963
35,I,F,2022/08/20 00:00:00+00,33,LQ3502802,1,C2-073601,520 S 27TH STREE,T,,11091,DEL/POSS W/INTENT TO DELIVER (HAZ DRUG),B,21964
35,I,F,2022/08/20 00:00:00+00,33,LQ3502802,2,C2-073601,520 S 27TH STREE,T,,11180,CRIMINAL POSS OF FINANCIAL TRANS DEVICE,B,21965
35,I,F,2022/08/20 00:00:00+00,33,LQ3502802,3,C2-073601,520 S 27TH STREE,T,,9194,OBSTRUCTING A PEACE OFFICER,B,21966
35,I,F,2022/08/20 00:00:00+00,33,LQ3502802,4,C2-073601,520 S 27TH STREE,T,,12380,"CRIMINAL IMPERSONATION $0-500, 1ST OFF",B,21967
35,I,F,2022/04/16 00:00:00+00,643,LQ3502803,1,C2-031241,1600 S. 48TH ST,/ BRYAN EAST HOS,PITAL,11019,AID/ABET A CLASS 2 MISDEMEANOR,C,21968
35,I,F,2022/04/16 00:00:00+00,643,LQ3502803,2,C2-031241,1600 S. 48TH ST,/ BRYAN EAST HOS,PITAL,11020,AID/ABET A CLASS 3 MISDEMENAOR,C,21969
45,B,M,2022/08/20 00:00:00+00,312,LQ3502804,1,C2-073652,NORMAL BLVD-FRAN,KLIN ST,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21970
45,B,M,2022/08/20 00:00:00+00,312,LQ3502804,2,C2-073652,NORMAL BLVD-FRAN,KLIN ST,,2172,FICTITIOUS LICENSE PLATES (ALTERED PLATE),C,21971
45,B,M,2022/08/20 00:00:00+00,312,LQ3502804,3,C2-073652,NORMAL BLVD-FRAN,KLIN ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21972
45,B,M,2022/08/20 00:00:00+00,312,LQ3502804,4,C2-073652,NORMAL BLVD-FRAN,KLIN ST,,1345,FAIL TO SIGNAL TURN,C,21973
35,W,F,2022/08/19 00:00:00+00,2301,LQ4700446,1,,,,,2167,IMPROPER REGISTRATION,C,21974
26,W,F,2022/08/19 00:00:00+00,2340,LQ4700447,1,,10/SOUTH,,,2167,IMPROPER REGISTRATION,C,21975
17,W,F,2022/08/20 00:00:00+00,3,LQ4700448,1,,L/17-13,,,2167,IMPROPER REGISTRATION,C,21976
34,H,M,2020/12/10 00:00:00+00,1844,LQ7400091,1,C1-116040,1709 WASHINGTON,ST,,2228,STEAL GOODS OR MONEY < $500,C,21977
35,H,M,2022/08/20 00:00:00+00,244,LQ7400092,1,C2-073638,1 / O ST,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21978
18,W,M,2022/08/19 00:00:00+00,2333,LP2800192,1,,N 48TH / FRANCIS,#NAME?,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,21979
18,W,M,2022/08/19 00:00:00+00,2333,LP2800192,2,,N 48TH / FRANCIS,#NAME?,,2167,IMPROPER REGISTRATION,C,21980
25,B,M,2022/08/19 00:00:00+00,2355,LP2800193,1,,N 48TH ST/ FRANC,IS - GARLAND,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,21981
32,W,M,2022/08/19 00:00:00+00,2250,LQ3200653,1,,63RD/O ST,,,2167,IMPROPER REGISTRATION,C,21982
35,H,M,2022/07/11 00:00:00+00,1511,LQ7400090,1,C2-060544,3030 PINE LAKE R,D,,2228,STEAL GOODS OR MONEY < $500,C,21983
27,W,F,2022/08/20 00:00:00+00,807,LN7700060,1,C2-073661,33RD/CORNHUSKER,,,2112,NEGLIGENT DRIVING,C,21984
27,W,F,2022/08/20 00:00:00+00,807,LN7700060,2,C2-073661,33RD/CORNHUSKER,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21985
47,W,M,2022/08/17 00:00:00+00,825,LB685380,1,C2-072647,1010,LINCOLN MALL,-,2037,LOITER AND TRESPASS,C,21986
47,W,M,2022/08/17 00:00:00+00,825,LB685380,2,C2-072647,1010,LINCOLN MALL,-,2130,CONSUME IN PUBLIC,C,21987
47,W,M,2022/08/17 00:00:00+00,825,LB685380,3,C2-072647,1010,LINCOLN MALL,-,1956,PANHANDLE AT PROHIBITED LOCATIONS,C,21988
37,B,M,2022/08/18 00:00:00+00,422,LB683500,1,C2-072866,1120 N,-,-,2037,LOITER AND TRESPASS,C,21989
29,W,M,2022/08/19 00:00:00+00,1130,2022005231,1,,5855 N 23,B203,-,9996,ARRESTED ON COUNTY WARRANT-FEL,B,21990
45,W,M,2022/08/19 00:00:00+00,1151,2022005234,1,,1,O,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21991
45,W,M,2022/08/19 00:00:00+00,1435,2022005244,1,,319 S 27,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21992
32,W,M,2022/08/19 00:00:00+00,1903,2022005252,1,,6919 O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21993
65,B,M,2022/08/20 00:00:00+00,747,LQ3502805,1,C2-073679,3801 W O ST - LA,NCASTER COUNTY J,AIL,12351,CRIMINAL MISCHIEF $0-500,C,21994
23,H,M,2022/08/19 00:00:00+00,2008,2022005254,1,,3801 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21995
28,B,M,2022/08/19 00:00:00+00,2008,2022005255,1,,HWY 77,W O,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21996
52,I,M,2022/08/19 00:00:00+00,2050,2022005257,1,,2328 A,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21997
24,H,M,2022/08/19 00:00:00+00,2144,2022005258,1,,46,STOCKWELL,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21998
35,W,M,2022/08/19 00:00:00+00,2320,2022005259,1,,2224 C,-,-,9996,ARRESTED ON COUNTY WARRANT-FEL,B,21999
35,I,F,2022/08/20 00:00:00+00,225,2022005265,1,,520 S 27,-,-,9996,ARRESTED ON COUNTY WARRANT-FEL,B,22000
32,W,M,2022/08/25 00:00:00+00,233,LB685622,1,C2-075313,1810 E,-,-,9102,BURGLARY,B,22001
21,W,M,2022/08/24 00:00:00+00,1847,LB686244,2,,O,28,27,11586,NO VALID REGISTRATION,C,22002
32,W,M,2022/08/25 00:00:00+00,233,LB685622,2,C2-075313,1810 E,-,-,9651,POSSESS BURGLAR'S TOOLS,B,22003
24,W,F,2022/08/25 00:00:00+00,1415,LP3300205,1,C2-075450,16 ST PINE LAKE,TO MARLENE,,1333,FAIL TO YIELD TO VEHICLE,C,22004
32,W,M,2022/08/25 00:00:00+00,321,2022005361,1,,S 27,P,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,22005
31,I,M,2022/08/25 00:00:00+00,1344,LQ1700124,1,C2-075446,WALMART 4700 N 2,7TH,,11019,AID/ABET A CLASS 2 MISDEMEANOR,C,22006
32,H,M,2022/08/25 00:00:00+00,238,LB678362,1,C2-075320,5600 CORNHUSKER,-,-,11790,2ND DEG ASSAULT,B,22007
22,W,F,2022/08/24 00:00:00+00,1909,LB686245,1,,O,37,35,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,22008
37,W,F,2022/08/24 00:00:00+00,2254,LB686663,1,C2-075275,N 8,R,-,11088,POSS CONTROLLED SUBSTANCE,B,22009
25,W,M,2022/08/24 00:00:00+00,1941,LB686246,1,,O,37,35,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,22010
35,W,F,2022/08/25 00:00:00+00,127,LB686977,1,C2-075304,2000 GARFIELD B,-,-,11088,POSS CONTROLLED SUBSTANCE,B,22011
79,W,M,2022/08/25 00:00:00+00,1552,LO8500041,1,C2-075478,"48, FRANKLIN TO",SOUTH,,2112,NEGLIGENT DRIVING,C,22012
24,B,M,2022/08/25 00:00:00+00,435,LN1300182,1,C2-075324,A ST / 16TH ST,,,2112,NEGLIGENT DRIVING,C,22013
16,W,M,2022/08/25 00:00:00+00,1608,LP2000068,1,C2-075486,S CODDINGTON  AN,D W SOUTH ST,,1333,FAIL TO YIELD TO VEHICLE,C,22014
48,H,F,2022/08/23 00:00:00+00,2333,LP8300232,1,C2-074935,A ST/13TH-GOODHU,E BLVD,,2167,IMPROPER REGISTRATION,C,22015
48,H,F,2022/08/23 00:00:00+00,2333,LP8300232,2,C2-074935,A ST/13TH-GOODHU,E BLVD,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,22016
48,H,F,2022/08/23 00:00:00+00,2333,LP8300232,3,C2-074935,A ST/13TH-GOODHU,E BLVD,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,22017
35,W,M,2022/08/24 00:00:00+00,1714,2022005352,1,,S 11,C,-,678,ARRESTED ON DISTRICT WARRANT,B,22018
36,H,M,2022/08/24 00:00:00+00,1819,2022005354,1,,421 S 9,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,22019
53,W,F,2022/08/25 00:00:00+00,121,LP8300236,1,,S 23D ST/RANDOLP,H BY PASS-E ST,,2167,IMPROPER REGISTRATION,C,22020
53,W,F,2022/08/25 00:00:00+00,121,LP8300236,2,,S 23D ST/RANDOLP,H BY PASS-E ST,,2173,NO PROOF OF OWNERSHIP,C,22021
53,W,F,2022/08/25 00:00:00+00,121,LP8300236,3,,S 23D ST/RANDOLP,H BY PASS-E ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,22022
53,W,F,2022/08/25 00:00:00+00,121,LP8300236,4,,S 23D ST/RANDOLP,H BY PASS-E ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,22023
21,W,M,2022/08/25 00:00:00+00,218,LP8300237,1,,S 27TH ST/NE HWY,2-OLD CHENEY,,2167,IMPROPER REGISTRATION,C,22024
27,W,F,2022/08/24 00:00:00+00,2034,2022005356,1,,11,O,N,677,ARRESTED ON COUNTY BENCH WARRANT,B,22025
44,H,M,2022/08/24 00:00:00+00,2110,2022005357,1,,110 Q,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,22026
38,W,F,2022/08/24 00:00:00+00,1305,2022005344,1,,4700 N 27,WALMART,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,22027
57,H,M,2022/08/24 00:00:00+00,1654,2022005351,1,,110 Q,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,22028
48,H,M,2022/08/24 00:00:00+00,2022,2022005355,1,,3801 W O,-,,9996,ARRESTED ON COUNTY WARRANT-FEL,B,22029
38,U,F,2022/08/24 00:00:00+00,2213,2022005358,1,,600 BLK S 19,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,22030
44,W,F,2022/08/25 00:00:00+00,732,LN3701265,1,C2-075335,904 D STREET,,,1300,INDECENT EXPOSURE,C,22031
28,W,M,2022/08/19 00:00:00+00,1038,LN7700059,1,C2-073306,4700 N 27TH ST,,,1554,TAKE CONTROL OF MERCHANDISE,C,22032
31,H,F,2022/08/25 00:00:00+00,801,LN6700183,1,C2-075332,AIRPORT ROAD / N,W 38 ST,,2167,IMPROPER REGISTRATION,C,22033
31,H,F,2022/08/25 00:00:00+00,801,LN6700183,2,C2-075332,AIRPORT ROAD / N,W 38 ST,,2112,NEGLIGENT DRIVING,C,22034
57,W,F,2022/08/25 00:00:00+00,924,LO7700112,1,C2-075349,PIONEERS BLVD/S,48TH ST,,1556,OCCUPANT PROTECTION SYSTEM,C,22035
54,H,M,2022/08/25 00:00:00+00,849,LP6901147,1,,ROSA PARKS / S.,9 - S. FOLSOM,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,22036
54,H,M,2022/08/25 00:00:00+00,849,LP6901147,2,,ROSA PARKS / S.,9 - S. FOLSOM,,2171,FICTITIOUS LICENSE PLATES,C,22037
54,H,M,2022/08/25 00:00:00+00,849,LP6901147,3,,ROSA PARKS / S.,9 - S. FOLSOM,,2167,IMPROPER REGISTRATION,C,22038
40,W,F,2022/08/25 00:00:00+00,915,LQ1700122,1,C2-075348,ANTELOPE VALLEY,/ VINE,,2112,NEGLIGENT DRIVING,C,22039
38,W,F,2022/08/24 00:00:00+00,1200,LB679671,1,C2-075079,4700 N 27,WALMART,-,2228,STEAL GOODS OR MONEY < $500,C,22040
38,W,M,2022/08/25 00:00:00+00,826,LO7700110,1,C2-075349,PIONEERS BLVD/S,48TH ST,,2112,NEGLIGENT DRIVING,C,22041
