AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
22,W,M,2021/01/02 00:00:00+00,2059,LO5300026,1,,18/O,,,2167,IMPROPER REGISTRATION,C,173
21,W,M,2021/01/02 00:00:00+00,2124,LO5300027,1,,17/O,,,1384,OPERATE MOTOR VEHICLE WITHOUT MUFFLER,C,174
42,B,M,2021/01/02 00:00:00+00,2336,LO5300028,1,,9/O,,,2167,IMPROPER REGISTRATION,C,175
19,W,M,2021/01/02 00:00:00+00,2018,LO8200004,1,,33/O,,,2167,IMPROPER REGISTRATION,C,176
19,W,M,2021/01/02 00:00:00+00,2018,LO8200004,2,,33/O,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,177
19,B,M,2021/01/02 00:00:00+00,2235,LO9600035,1,C1-000557,27/O,,,2119,POSSESS DRUG PARAPHERNALIA,C,178
23,W,M,2020/09/22 00:00:00+00,2235,LB647950,1,C0-099790,151 SW 48,SHOEMAKERS,-,12322,THEFT BY DECEPTION $500-1500,C,179
0,,,2020/12/31 00:00:00+00,2349,XX2210021,1,C0-119740,311 N 8,,,2261,VIOLATE ORDER OF THE HEALTH DIRECTOR,C,180
46,W,M,2021/01/05 00:00:00+00,1001,LN3400175,1,,ROSA PARKS/S. FO,LSOM - S. 9 ST.,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,181
46,W,M,2021/01/05 00:00:00+00,1001,LN3400175,2,,ROSA PARKS/S. FO,LSOM - S. 9 ST.,,2167,IMPROPER REGISTRATION,C,182
29,W,F,2021/01/05 00:00:00+00,1026,LN3400176,1,,K ST./S. 9 - S.,111,,2167,IMPROPER REGISTRATION,C,183
44,W,M,2021/01/05 00:00:00+00,1004,LN3700192,1,,1ST/OREGON-7TH/S,UPERIOR,,2167,IMPROPER REGISTRATION,C,184
44,W,M,2021/01/05 00:00:00+00,1004,LN3700192,2,,1ST/OREGON-7TH/S,UPERIOR,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,185
44,W,M,2021/01/05 00:00:00+00,1004,LN3700192,3,,1ST/OREGON-7TH/S,UPERIOR,,1556,OCCUPANT PROTECTION SYSTEM,C,186
50,W,M,2021/01/05 00:00:00+00,934,LN3800145,1,C1-001203,48 / MADISON-BAL,DWIN,,2167,IMPROPER REGISTRATION,C,187
50,W,M,2021/01/05 00:00:00+00,934,LN3800145,2,C1-001203,48 / MADISON-BAL,DWIN,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,188
50,W,M,2021/01/05 00:00:00+00,934,LN3800145,3,C1-001203,48 / MADISON-BAL,DWIN,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,189
50,W,M,2021/01/05 00:00:00+00,934,LN3800145,4,C1-001203,48 / MADISON-BAL,DWIN,,1556,OCCUPANT PROTECTION SYSTEM,C,190
26,W,F,2021/01/05 00:00:00+00,1017,LN3800146,1,,VINE / 40-37,,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,191
50,W,M,2020/12/31 00:00:00+00,1555,LP1600034,1,,S 27TH/ SHERIDAN,#NAME?,,11586,NO VALID REGISTRATION,C,192
20,W,F,2021/01/05 00:00:00+00,1031,LN3800147,1,,VINE / 37-35,,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,193
28,B,M,2021/01/05 00:00:00+00,938,LN3900138,1,,N.COTNER - VINE,,,2167,IMPROPER REGISTRATION,C,194
30,B,M,2020/12/17 00:00:00+00,1000,LQ3500048,1,C0-115982,MAHONEY PARK N 7,"0 ST &AMP; FREMO",NT ST,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",C,195
78,W,F,2021/01/05 00:00:00+00,1030,LN3900139,1,,13-STILLWATER,,,2167,IMPROPER REGISTRATION,C,196
44,W,F,2021/01/04 00:00:00+00,1355,LN3400172,1,,O ST./9 TO 2,,,2167,IMPROPER REGISTRATION,C,197
30,B,M,2020/12/15 00:00:00+00,700,LQ3500049,1,C0-115981,CITY OF LINCOLN,,,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,198
45,W,M,2021/01/05 00:00:00+00,929,LO5800025,1,C1-001195,16TH B AND A ST,,,2112,NEGLIGENT DRIVING,C,199
33,B,M,2020/12/29 00:00:00+00,2127,XX2210002,1,C0-119089,,,,11804,UNLAWFUL DISCHARGE OF A FIREARM,C,200
30,B,M,2020/12/15 00:00:00+00,700,LQ3500049,2,C0-115981,CITY OF LINCOLN,,,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,201
42,W,M,2021/01/05 00:00:00+00,820,LP6900197,1,,EIGER DRIVER AND,HIGHWAY 2,,1331,VIOLATE STOP SIGN,C,202
33,B,M,2020/12/29 00:00:00+00,2127,XX2210002,2,C0-119089,,,,11797,USE OF A FIREARM TO COMMIT A FELONY,C,203
30,B,M,2020/12/15 00:00:00+00,700,LQ3500049,4,C0-115981,CITY OF LINCOLN,,,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,204
72,W,M,2021/01/05 00:00:00+00,1011,LP6900198,1,,10TH SOUTH TO SU,MNER,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,205
43,W,M,2021/01/05 00:00:00+00,1118,LN3900140,2,,58-SOUTH,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,206
33,B,M,2020/12/29 00:00:00+00,2127,XX2210002,3,C0-119089,,,,11801,POSS FIREARM BY A PROHIBITED PERSON,C,207
30,B,M,2021/01/03 00:00:00+00,18,LQ3500050,1,C1-000576,56TH/HOLDREDGE S,T,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,208
40,W,F,2021/01/05 00:00:00+00,1002,LQ5300006,1,,N. 84/ADAMS - WI,NDMILL,,2167,IMPROPER REGISTRATION,C,209
31,W,M,2021/01/05 00:00:00+00,1032,LP6900199,1,,10TH SOUTH TO SU,MNER,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,210
58,B,F,2021/01/04 00:00:00+00,1421,LN3400173,1,C1-000976,O ST./10 TO 12,,,2167,IMPROPER REGISTRATION,C,211
38,W,M,2020/12/31 00:00:00+00,1947,LB661507,1,C0-119704,2662 CORNHUSKER,-,-,2037,LOITER AND TRESPASS,C,212
30,B,M,2021/01/03 00:00:00+00,5,LQ3500051,1,C1-000576,3126 N COTNER BL,VD,,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,213
21,W,M,2020/12/29 00:00:00+00,2257,LB675311,1,C0-119118,233 N 48,SUPER SAVER,-,1312,CONCEAL MERCHANDISE,C,214
29,W,F,2021/01/05 00:00:00+00,1108,LP6900200,1,,10TH SOUTH TO SU,MNER,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,215
58,B,F,2021/01/04 00:00:00+00,1421,LN3400173,2,C1-000976,O ST./10 TO 12,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,216
58,B,F,2021/01/04 00:00:00+00,1453,LN3400174,1,C1-000987,12/O,,,2227,REFUSAL TO SIGN TRAFFIC CITATION,C,217
51,W,M,2021/01/04 00:00:00+00,1254,LP8000029,1,C1-000954,U STOP 110 W FLE,TCHER,,12040,DUI-.08 (4+ PRIOR CONV),C,218
56,B,M,2021/01/04 00:00:00+00,933,LP9200047,1,C1-000887,4137 M ST,,,12075,VIOLATE PROTECTION ORDER,B,219
28,W,F,2021/01/04 00:00:00+00,1447,LQ1800008,1,C1-000971,N. 70TH / LYNN -,VINE,,2112,NEGLIGENT DRIVING,C,220
22,W,M,2021/01/02 00:00:00+00,714,LB673098,1,C1-000373,2455 N 87,-,-,12318,"THEFT BY UNLAWFUL TAKING $0-500, 2ND OFF",C,221
22,W,M,2021/01/03 00:00:00+00,1117,LB657599,1,C1-000648,4401 N 18,-,-,12318,"THEFT BY UNLAWFUL TAKING $0-500, 2ND OFF",C,222
28,W,F,2021/01/04 00:00:00+00,1543,LQ3200054,1,,O ST 27TH ST TO,25TH ST,,2167,IMPROPER REGISTRATION,C,223
28,W,F,2021/01/04 00:00:00+00,1543,LQ3200054,2,,O ST 27TH ST TO,25TH ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,224
32,W,M,2020/06/23 00:00:00+00,2115,LB673919,1,C0-056190,1611 N 26,-,-,11088,POSS CONTROLLED SUBSTANCE,B,225
18,W,M,2021/01/04 00:00:00+00,1653,LP3200037,1,C1-001020,NEB. HWY 2/S. PI,ONEERS BLVD - S.,27,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,226
57,B,M,2021/01/04 00:00:00+00,1541,LP4000011,1,C1-000980,O ST. AND COTNER,BLVD,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,227
57,B,M,2021/01/04 00:00:00+00,1541,LP4000011,2,C1-000980,O ST. AND COTNER,BLVD,,2230,NO MOTORCYLE OPERATOR'S LICENSE,C,228
48,W,M,2021/01/04 00:00:00+00,1659,LQ3200055,1,,L ST S21 ST TO S,18TH ST,,2167,IMPROPER REGISTRATION,C,229
17,W,F,2021/01/04 00:00:00+00,1721,LN2400054,1,C1-001012,70TH AND ADAMS,,,11052,DISOBEY TRAFFIC STOP LIGHT,C,230
37,B,F,2021/01/04 00:00:00+00,1416,LP1100077,1,C1-000963,S 70/S WEDGEWOOD,#NAME?,,2112,NEGLIGENT DRIVING,C,231
16,W,F,2021/01/04 00:00:00+00,1748,LP3200038,1,C1-001040,36/SCOTTSDALE LA,NE,,1350,DRIVE TOO FAST FOR THE CONDITIONS,C,232
26,W,M,2021/01/04 00:00:00+00,1810,LQ5100021,1,C1-001043,333RD CORNHUSKER,,,2112,NEGLIGENT DRIVING,C,233
26,W,M,2021/01/04 00:00:00+00,1606,LN1500032,1,C1-001016,70/W,,,1333,FAIL TO YIELD TO VEHICLE,C,234
26,W,M,2021/01/04 00:00:00+00,1606,LN1500032,2,C1-001016,70/W,,,2167,IMPROPER REGISTRATION,C,235
42,W,F,2021/01/04 00:00:00+00,1928,LO3500017,1,,48TH- VINE TO R,ST,,2167,IMPROPER REGISTRATION,C,236
22,H,M,2021/01/04 00:00:00+00,2007,LO3500018,1,,48TH- Y ST TO ST,ARR ST,,2167,IMPROPER REGISTRATION,C,237
25,W,M,2021/01/04 00:00:00+00,1815,LO4900036,1,C1-001035,CORNHUSKER HWY/N,84TH STREET,,1333,FAIL TO YIELD TO VEHICLE,C,238
21,B,F,2021/01/04 00:00:00+00,1833,2021000059,1,,1124 OAK,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,239
21,W,F,2021/01/04 00:00:00+00,1620,LN1600037,1,C1-001025,"N48 &AMP; HOLDRE",GE,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,240
21,W,F,2021/01/04 00:00:00+00,1620,LN1600037,2,C1-001025,"N48 &AMP; HOLDRE",GE,,10800,FAIL TO YIELD RIGHT OF WAY - ON LEFT TURN,C,241
33,B,M,2021/01/05 00:00:00+00,246,LO4900037,1,C1-001147,56/FREMONT,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,242
23,W,F,2021/01/05 00:00:00+00,6,LO5000008,1,,O/66TH-WEDGEWOOD,DR,,2167,IMPROPER REGISTRATION,C,243
36,W,F,2021/01/04 00:00:00+00,1812,LO5400029,1,C1-001049,S 27TH ST/PORTER,RIDGE RD - PINE,LAKE,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,244
20,W,M,2021/01/04 00:00:00+00,1843,LO5400030,1,C1-001049,S 27TH ST/ PORTE,R RIDGE RD - PIN,E LAKE,2167,IMPROPER REGISTRATION,C,245
65,B,M,2021/01/04 00:00:00+00,2000,LO5400031,1,C1-001082,S 27TH ST/TIPPER,ARY TRAIL - JAME,SON N,10792,IMPROPER LANE CHANGE,C,246
65,B,M,2021/01/04 00:00:00+00,2000,LO5400031,2,C1-001082,S 27TH ST/TIPPER,ARY TRAIL - JAME,SON N,11603,NO REGISTRATION IN VEHICLE,C,247
65,B,M,2021/01/04 00:00:00+00,2000,LO5400031,3,C1-001082,S 27TH ST/TIPPER,ARY TRAIL - JAME,SON N,11379,DRIVE DURING SUSPENSION/BEFORE REINSTATED,C,248
28,B,M,2021/01/05 00:00:00+00,154,LO8300030,1,C1-001142,48/O-M,,,11858,DUS-REVOKED ON POINTS,C,249
28,B,M,2021/01/05 00:00:00+00,154,LO8300030,2,C1-001142,48/O-M,,,11080,"POSS MARIJUANA, LESS THAN 1 OZ - 1ST OFF",C,250
34,W,M,2021/01/05 00:00:00+00,36,LQ5500020,1,,S. 10/G STREET,,,2167,IMPROPER REGISTRATION,C,251
41,B,M,2021/01/05 00:00:00+00,148,LQ5500021,1,C1-001141,S. 14TH/ HWY 2,,,11379,DRIVE DURING SUSPENSION/BEFORE REINSTATED,C,252
41,B,M,2021/01/05 00:00:00+00,148,LQ5500021,2,C1-001141,S. 14TH/ HWY 2,,,11586,NO VALID REGISTRATION,C,253
41,B,M,2021/01/05 00:00:00+00,148,LQ5500021,3,C1-001141,S. 14TH/ HWY 2,,,10877,NO HEAD/REAR LIGHTS AFTER DARK,C,254
36,W,F,2021/01/04 00:00:00+00,1939,LB674960,1,C1-001079,O,22,21,10823,WILLFUL RECKLESS DRIVING,C,255
36,B,M,2021/01/05 00:00:00+00,217,LB677405,1,C1-001145,2100 N 29,2110 N 29,-,1303,DISTURBING THE PEACE,B,256
52,W,M,2021/01/04 00:00:00+00,2347,LP3900049,1,,NORMAL BLVD/27-S,UMNER ST,,2167,IMPROPER REGISTRATION,C,257
23,B,M,2021/01/04 00:00:00+00,2146,LP4900021,1,,S 48TH/VAN DORN,,,2167,IMPROPER REGISTRATION,C,258
20,W,M,2021/01/05 00:00:00+00,1043,LN3400177,1,,N. 10 / O TO Q,,,2167,IMPROPER REGISTRATION,C,259
29,W,F,2021/01/05 00:00:00+00,1108,LP6900200,2,,10TH SOUTH TO SU,MNER,,2167,IMPROPER REGISTRATION,C,260
25,W,F,2021/01/05 00:00:00+00,1110,LN3700194,1,,O/ 21-30,,,2167,IMPROPER REGISTRATION,C,261
34,W,F,2021/01/05 00:00:00+00,1126,LN3700195,1,,23/O,,,2167,IMPROPER REGISTRATION,C,262
29,W,F,2021/01/05 00:00:00+00,1108,LP6900200,3,,10TH SOUTH TO SU,MNER,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,263
43,W,M,2021/01/05 00:00:00+00,1118,LN3900140,1,,58-SOUTH,,,2167,IMPROPER REGISTRATION,C,264
24,A,M,2020/06/22 00:00:00+00,700,LB673364,1,C0-055789,3100 W O,-,-,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,265
24,A,M,2020/06/22 00:00:00+00,700,LB673364,2,C0-055789,3100 W O,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,266
24,A,M,2020/06/22 00:00:00+00,700,LB673364,3,C0-055789,3100 W O,-,-,9652,"CRIMINAL TRESPASS, 1ST DEG",C,267
25,A,M,2020/11/24 00:00:00+00,1500,LB673368,1,C0-108758,1709 WASHINGTON,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,268
25,A,M,2020/11/20 00:00:00+00,1825,LB673367,1,C0-108543,1709 WASHINGTON,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,269
35,W,M,2021/01/05 00:00:00+00,1029,LQ5300007,1,,N. 48/ADAMS,,,2167,IMPROPER REGISTRATION,C,270
25,A,M,2020/09/14 00:00:00+00,1241,LB673366,1,C0-085788,1709 WASHINGTON,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,271
35,W,M,2021/01/05 00:00:00+00,1029,LQ5300007,2,,N. 48/ADAMS,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,272
38,H,M,2021/01/01 00:00:00+00,415,LQ3500044,1,C1-000088,3125 SOUTH ST,,,11907,DOMESTIC ASSAULT-3RD DEGREE,C,273
67,H,F,2021/01/05 00:00:00+00,1053,LQ5300008,1,,N. 27/VINE,,,2167,IMPROPER REGISTRATION,C,274
19,H,M,2021/01/02 00:00:00+00,2054,LQ5100020,1,C1-000535,1ST/CORNHUSKER,,,11858,DUS-REVOKED ON POINTS,C,275
19,H,M,2021/01/02 00:00:00+00,2054,LQ5100020,2,C1-000535,1ST/CORNHUSKER,,,10823,WILLFUL RECKLESS DRIVING,C,276
30,W,F,2021/01/03 00:00:00+00,519,LO9500031,1,C1-000614,CAPITOL PKWY / 2,5TH ST,,10821,CARELESS DRIVING,C,277
30,W,F,2021/01/03 00:00:00+00,519,LO9500031,2,C1-000614,CAPITOL PKWY / 2,5TH ST,,10229,NO INSURANCE,C,278
30,W,F,2021/01/03 00:00:00+00,519,LO9500031,3,C1-000614,CAPITOL PKWY / 2,5TH ST,,11057,NO RED LIGHT ON REAR OF VEHICLE,C,279
20,W,F,2021/01/03 00:00:00+00,536,LQ3500052,1,C0-097481,1300 GARRETT LN,,,10539,CRIMINAL POSS OF FINANCIAL TRANS DEVICE,B,280
67,H,F,2021/01/05 00:00:00+00,1053,LQ5300008,2,,N. 27/VINE,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,281
20,W,F,2021/01/03 00:00:00+00,536,LQ3500052,2,C0-097481,1300 GARRETT LN,,,12355,"FORGERY, 2ND DEG $0-500",B,282
20,W,M,2021/01/05 00:00:00+00,1055,2021000064,1,,N 9,Q,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,283
38,H,M,2021/01/01 00:00:00+00,415,LQ3500044,2,C1-000088,3125 SOUTH ST,,,12278,TERRORISTIC THREATS,C,284
20,W,F,2021/01/03 00:00:00+00,536,LQ3500052,3,C0-097481,1300 GARRETT LN,,,12355,"FORGERY, 2ND DEG $0-500",B,285
25,W,F,2021/01/05 00:00:00+00,1142,LN3700196,1,,L/ 16-12,,,2167,IMPROPER REGISTRATION,C,286
25,A,M,2020/10/31 00:00:00+00,1840,LB673365,1,C0-101715,1709 WASHINGTON,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,287
20,W,F,2021/01/03 00:00:00+00,536,LQ3500053,1,C0-093097,1401 N ST,,,12355,"FORGERY, 2ND DEG $0-500",B,288
23,W,F,2021/01/05 00:00:00+00,1215,LP3800026,1,C1-001232,S 70TH ST/S WEDG,EWOOD DR-VICTORY,PARK RD,2112,NEGLIGENT DRIVING,C,289
25,A,M,2020/12/31 00:00:00+00,1515,LB673363,1,C0-119589,1709 WASHINGTON,-,-,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",C,290
20,W,F,2021/01/03 00:00:00+00,536,LQ3500053,2,C0-093097,1401 N ST,,,12355,"FORGERY, 2ND DEG $0-500",B,291
26,W,F,2021/01/05 00:00:00+00,1141,LP6900201,1,,10TH SOUTH TO SU,MNER,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,292
25,A,M,2020/12/31 00:00:00+00,1515,LB673363,2,C0-119589,1709 WASHINGTON,-,-,9652,"CRIMINAL TRESPASS, 1ST DEG",C,293
37,W,M,2021/01/03 00:00:00+00,138,LB677396,1,C1-000592,6922 X,-,-,11801,POSS FIREARM BY A PROHIBITED PERSON,B,294
33,W,M,2021/01/05 00:00:00+00,1126,LQ3200057,1,C1-001216,VINE ST AND N AN,TELLOPE VALLEY P,KWY,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,295
25,A,M,2020/12/31 00:00:00+00,1515,LB673363,3,C0-119589,1709 WASHINGTON,-,-,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,296
37,W,M,2021/01/03 00:00:00+00,138,LB677396,2,C1-000592,6922 X,-,-,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,297
18,H,F,2020/12/19 00:00:00+00,48,XX2210026,1,C0-116070,,,,12484,ACCESSORY TO CLASS 1 FELONY,C,298
26,W,M,2021/01/01 00:00:00+00,26,LP3900047,1,,2ND ST/B-F,,,2167,IMPROPER REGISTRATION,C,299
21,W,F,2021/01/02 00:00:00+00,2234,LO9300033,1,C1-000556,S 21ST ST / D ST,#NAME?,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,300
30,B,M,2021/01/03 00:00:00+00,140,2021000033,1,,N 58,HOLDREGE,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,301
21,H,M,2021/01/03 00:00:00+00,525,2021000038,1,,510 SURFSIDE,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,302
19,B,M,2021/01/02 00:00:00+00,2314,2021000031,1,,27,O,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,303
29,B,F,2021/01/03 00:00:00+00,755,LO3800023,1,C1-000627,35/O STREET,,,2221,FICTITIOUS LICENSE PLATES,C,304
29,B,F,2021/01/03 00:00:00+00,755,LO3800023,2,C1-000627,35/O STREET,,,2167,IMPROPER REGISTRATION,C,305
38,W,M,2021/01/02 00:00:00+00,1956,LB656711,1,C1-000523,1120 N ST #3,CENTER PARK GAR,-,2037,LOITER AND TRESPASS,C,306
20,W,M,2021/01/02 00:00:00+00,1737,LO29000221,1,C1-000491,1801 N,-,-,2127,MINOR MISREPRESENTING AGE,C,307
42,W,M,2021/01/03 00:00:00+00,1220,LO5700032,1,C1-000652,N 48TH AND HOLDR,EGE ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,308
31,W,F,2021/01/03 00:00:00+00,1357,LN9100017,1,C1-000673,4700 N 27TH ST,,,2228,STEAL GOODS OR MONEY < $500,C,309
21,H,F,2021/01/03 00:00:00+00,1209,LO4500049,1,C1-000658,BUTLER  11-09,,,11088,POSS CONTROLLED SUBSTANCE,C,310
65,W,M,2021/01/03 00:00:00+00,1331,LP2100054,1,C1-000664,84TH ST AND YANK,EE HILL RD,,1333,FAIL TO YIELD TO VEHICLE,C,311
38,W,M,2021/01/02 00:00:00+00,1423,LP8600017,1,C1-000426,2555 O ST,,,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,312
43,W,M,2021/01/02 00:00:00+00,2340,LB675314,1,C1-000571,N 70,DUDLEY,-,11545,DUI-.08 (1ST OFF),C,313
43,W,M,2021/01/02 00:00:00+00,2340,LB675314,2,C1-000571,N 70,DUDLEY,-,11553,REFUSE PRELIM TEST,C,314
43,W,M,2021/01/02 00:00:00+00,2340,LB675314,3,C1-000571,N 70,DUDLEY,-,11549,REFUSAL OF CHEM TEST - 1ST OFF,C,315
43,W,M,2021/01/02 00:00:00+00,2340,LB675314,4,C1-000571,N 70,DUDLEY,-,11289,POSS/CONSUME OPEN ALCOHOL CONTAINER IN VEH,C,316
25,W,M,2021/01/03 00:00:00+00,1628,LN1500031,1,,48/HUNTINGTON-FR,ANCIS,,2167,IMPROPER REGISTRATION,C,317
21,W,M,2020/12/18 00:00:00+00,2100,LB673097,1,C0-116402,1701 SOUTH,-,-,12360,UNAUTH USE FINAN TRANS DEVICE LESS/$500,C,318
21,W,M,2020/12/18 00:00:00+00,2100,LB673097,2,C0-116402,1701 SOUTH,-,-,12360,UNAUTH USE FINAN TRANS DEVICE LESS/$500,C,319
22,W,M,2021/01/02 00:00:00+00,1135,LB657600,1,C1-000407,3105 N 70,-,-,12341,THEFT BY RECEIVING $5000/MORE,B,320
22,W,M,2021/01/02 00:00:00+00,1135,LB657600,2,C1-000407,3105 N 70,-,-,11779,OPERATE MOTOR VEHICLE TO AVOID ARREST,B,321
22,W,M,2021/01/03 00:00:00+00,1107,LB657598,1,C1-000646,4305 N 18,-,-,12318,"THEFT BY UNLAWFUL TAKING $0-500, 2ND OFF",C,322
22,W,M,2021/01/03 00:00:00+00,1605,2021000041,1,,N 10,ADAMS,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,323
36,B,F,2021/01/01 00:00:00+00,630,LO4500050,1,C1-000698,731 S12 #2,,,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,324
21,W,M,2020/12/04 00:00:00+00,800,LB673096,1,C0-111694,4065 WOODS,-,-,9102,BURGLARY,B,325
21,W,M,2020/12/18 00:00:00+00,2100,LB673095,1,C0-116114,2210 SANDSTONE,-,-,12341,THEFT BY RECEIVING $5000/MORE,B,326
21,W,M,2020/12/18 00:00:00+00,1128,LB673094,1,C0-115814,543 TRAIL RIDGE,-,-,12313,THEFT BY UNLAWFUL TAKING $5000/MORE,B,327
21,W,M,2020/12/18 00:00:00+00,1128,LB673094,2,C0-115814,543 TRAIL RIDGE,-,-,12341,THEFT BY RECEIVING $5000/MORE,B,328
21,W,M,2020/12/18 00:00:00+00,1128,LB673094,3,C0-115814,543 TRAIL RIDGE,-,-,12341,THEFT BY RECEIVING $5000/MORE,B,329
18,W,M,2020/12/19 00:00:00+00,48,XX2210027,1,C0-116070,,,,11804,UNLAWFUL DISCHARGE OF A FIREARM,C,330
18,W,M,2020/12/19 00:00:00+00,48,XX2210027,2,C0-116070,,,,11797,USE OF A FIREARM TO COMMIT A FELONY,C,331
18,W,M,2020/12/19 00:00:00+00,48,XX2210027,3,C0-116070,,,,12653,POSS FIREARM BY PROHIBITED JUV OFFENDER-1ST,C,332
30,W,F,2021/01/05 00:00:00+00,1355,2021000068,1,,N 27,THERESA,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,333
30,W,F,2021/01/05 00:00:00+00,1311,LN2600033,1,,27TH AND CORNHUS,KER,,2167,IMPROPER REGISTRATION,C,334
30,W,F,2021/01/05 00:00:00+00,1311,LN2600033,2,,27TH AND CORNHUS,KER,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,335
23,W,M,2021/01/05 00:00:00+00,1403,LN3400178,1,,K ST./S. 10 TO S,. 13,,2167,IMPROPER REGISTRATION,C,336
53,W,F,2021/01/05 00:00:00+00,1319,LN4300033,1,,N 27TH ST / FAIR,ST,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,337
83,W,F,2021/01/05 00:00:00+00,1328,LP2100056,1,C1-001264,56TH ST AND EDGW,OOD DR,,1333,FAIL TO YIELD TO VEHICLE,C,338
59,W,F,2021/01/05 00:00:00+00,810,LQ5300001,1,,STATE FAIR PARK/,CORNHUSKER - KIM,CO,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,339
59,W,F,2021/01/05 00:00:00+00,810,LQ5300001,2,,STATE FAIR PARK/,CORNHUSKER - KIM,CO,1556,OCCUPANT PROTECTION SYSTEM,C,340
59,W,F,2021/01/05 00:00:00+00,810,LQ5300001,3,,STATE FAIR PARK/,CORNHUSKER - KIM,CO,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,341
59,W,M,2021/01/05 00:00:00+00,900,LQ5300002,1,,N. 84/FREMONT -,HAVELOCK,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,342
69,W,F,2021/01/05 00:00:00+00,911,LQ5300003,1,,N. 84/FREMONT -,HAVELOCK,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,343
69,W,F,2021/01/05 00:00:00+00,911,LQ5300003,2,,N. 84/FREMONT -,HAVELOCK,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,344
48,W,M,2021/01/05 00:00:00+00,925,LQ5300004,1,,N. 84/FREMONT -,HAVELOCK,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,345
37,W,M,2021/01/05 00:00:00+00,949,LQ5300005,1,,N. 84/ FREMONT -,HAVELOCK,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,346
36,W,F,2021/01/05 00:00:00+00,900,LB677427,1,C1-001197,901 W WELTER,-,-,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,347
36,B,M,2021/01/05 00:00:00+00,1131,LB661378,1,C1-001233,1615 S 20,-,-,2037,LOITER AND TRESPASS,B,348
